Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Name_of_Study,Research_Information_Link,Context_of_Research
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,28.12,09/29/2015,In-kind items and services,324147012,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,25.19,12/17/2015,In-kind items and services,324147014,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,37.75,09/29/2015,In-kind items and services,324147016,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,71.56,09/29/2015,In-kind items and services,324147018,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,88.87,09/29/2015,In-kind items and services,324147022,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,41.19,09/29/2015,In-kind items and services,324147024,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,125.94,12/17/2015,In-kind items and services,324147026,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,197.01,12/17/2015,In-kind items and services,324147028,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,197.01,12/17/2015,In-kind items and services,324147030,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,4.28,09/29/2015,In-kind items and services,324147032,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus -EASE-2",,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,,Des Moines,50314,,,Boehringer Ingelheim Pharma GmbH & Co.KG,100000061372,Boehringer Ingelheim Limited,,74.81,10/06/2015,In-kind items and services,324147034,,,"A Phase III, randomised, double blind, placebo-controlled, parallel group, efficacy, safety and tolerability trial of once daily, oral doses of Empagliflozin as Adjunctive to inSulin thErapy over 52 weeks in patients with Type 1 diabetes mellitus EASE-2",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cepheid,100000010934,Cepheid,CA,13162.50,05/13/2015,Cash or cash equivalent,273881758,,,None,,
Covered Recipient Physician,,,318789,RENE,,RECINOS,250 S CRESCENT DR,,MASON CITY,50401-2926,Medical Doctor,Allopathic & Osteopathic Physicians|Plastic Surgery,"Sientra, Inc.",100000010581,"Sientra, Inc.",CA,140.00,09/08/2015,Cash or cash equivalent,321694926,,,SIENTRA SPONSORED SILIMED GEL-FILLED MAMMARY IMPLANT CLINICAL STUDY PROTOCOL CORE CLINICAL INVESTIGATION,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Drive,,Iowa City,52242,,,Covidien LP,100000000083,Covidien LP,MA,5000.00,08/26/2015,Cash or cash equivalent,281313104,,,Comorbidity resolution Analysis,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Drive 1353 Jcp,,Iowa City,52242,,,Covidien LP,100000000083,Covidien LP,MA,6000.00,09/11/2015,Cash or cash equivalent,281313108,,,Comorbidity resolution Analysis,,
Non-covered Recipient Entity,,,,,,,Clinical Research,"1215 Duff Ave, P.O. Box 3014",Ames,50010,,,Cordis Corporation,100000005411,Cordis Corporation,CA,3840.00,04/01/2015,Cash or cash equivalent,283367292,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187242,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187244,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187246,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187248,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187250,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187252,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187254,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187256,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187258,,,SAPPHIRE WW,,
Non-covered Recipient Entity,,,,,,,1415 Woodland Ave,Ste 218,Des Moines,50309,,,Cordis Corporation,100000005411,Cordis Corporation,CA,600.00,06/11/2015,Cash or cash equivalent,254187900,,,INSPIRATION,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187260,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187262,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187264,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187266,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187268,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187270,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187272,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187274,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187276,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187278,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187280,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187282,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187284,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187286,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187288,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187290,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Pfizer Inc.,100000000286,Pfizer Inc.,NY,504.69,12/02/2015,Cash or cash equivalent,322356196,,,Phase 3 Multi Center Double Blind Randomized Placebo Controlled Parallel Group Evaluation Of The Efficacy Safety And Tolerability Of PF04950615 In Reducing The Occurrence Of Major Cardiovascular Events In Subjects At High And Very High Risk,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Pfizer Inc.,100000000286,Pfizer Inc.,NY,860.94,12/02/2015,Cash or cash equivalent,322356205,,,Phase 3 Multi Center Double Blind Randomized Placebo Controlled Parallel Group Evaluation Of The Efficacy Safety And Tolerability Of PF04950615 In Reducing The Occurrence Of Major Cardiovascular Events In Subjects At High And Very High Risk,,
Non-covered Recipient Entity,,,,,,,1701 WEST BROADWAY,,COUNCIL BLUFFS,51501,,,Pfizer Inc.,100000000286,Pfizer Inc.,NY,397.81,12/17/2015,Cash or cash equivalent,322356254,,,The Evaluation Of PF04950615 RN316 In Reducing The Occurrence Of Major Cardiovascular Events In High Risk SubjectsSPIRE1,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187032,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187034,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187036,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187038,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187040,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187042,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187044,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187046,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187048,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187050,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187052,,,SAPPHIRE WW,,
Covered Recipient Teaching Hospital,2946,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,Cordis Corporation,100000005411,Cordis Corporation,CA,100.00,01/19/2015,Cash or cash equivalent,254187054,,,SAPPHIRE WW,,
