Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,16.20,06/09/2014,Cash or cash equivalent,164071634
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,26.85,06/09/2014,Cash or cash equivalent,164071636
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,11/17/2014,Cash or cash equivalent,164079566
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,37.95,11/17/2014,Cash or cash equivalent,164079570
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/17/2014,Cash or cash equivalent,164079574
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,49.05,10/10/2014,Cash or cash equivalent,164079538
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,50.26,10/11/2014,Cash or cash equivalent,164079548
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,46.14,10/11/2014,Cash or cash equivalent,164079550
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,12/16/2014,Cash or cash equivalent,164079606
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,440208.29,12/15/2014,Cash or cash equivalent,164079582
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,269.66,10/10/2014,Cash or cash equivalent,164079534
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,660303.13,10/14/2014,Cash or cash equivalent,164079554
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,16.74,04/24/2014,Cash or cash equivalent,164071600
Non-covered Recipient Entity,,,,,,,202 10th St Se,,Cedar Rapids,52403,,,Incyte Corporation,100000000263,Incyte Corporation,DE,617.44,12/05/2014,Cash or cash equivalent,164083776
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,,Ames,50010,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/15/2014,Cash or cash equivalent,164080668
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/17/2014,Cash or cash equivalent,164079576
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/17/2014,Cash or cash equivalent,164079578
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,12/16/2014,Cash or cash equivalent,164079584
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,12/16/2014,Cash or cash equivalent,164079604
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/17/2014,Cash or cash equivalent,164079556
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,11/17/2014,Cash or cash equivalent,164079560
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,11/17/2014,Cash or cash equivalent,164079568
Non-covered Recipient Entity,,,,,,,202 10th St Se,,Cedar Rapids,52403,,,Incyte Corporation,100000000263,Incyte Corporation,DE,11.60,12/05/2014,Cash or cash equivalent,164083766
Non-covered Recipient Entity,,,,,,,202 10th St Se,,Cedar Rapids,52403,,,Incyte Corporation,100000000263,Incyte Corporation,DE,234.68,12/05/2014,Cash or cash equivalent,164083768
Non-covered Recipient Entity,,,,,,,202 10th St Se,,Cedar Rapids,52403,,,Incyte Corporation,100000000263,Incyte Corporation,DE,111.55,12/05/2014,Cash or cash equivalent,164083774
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,63150.49,09/25/2014,Cash or cash equivalent,164071660
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,5.00,10/28/2014,Cash or cash equivalent,164071668
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,420.00,02/10/2014,Cash or cash equivalent,164071584
Non-covered Recipient Entity,,,,,,,202 10th St Se,,Cedar Rapids,52403,,,Incyte Corporation,100000000263,Incyte Corporation,DE,11.60,12/05/2014,Cash or cash equivalent,164083762
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,,Ames,50010,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/15/2014,Cash or cash equivalent,164080676
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,125.00,07/01/2014,Cash or cash equivalent,164071648
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,125.00,06/01/2014,Cash or cash equivalent,164071604
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,8.95,06/09/2014,Cash or cash equivalent,164071606
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,5.40,06/09/2014,Cash or cash equivalent,164071614
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,50.20,01/08/2014,Cash or cash equivalent,164071578
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,8.37,10/28/2014,Cash or cash equivalent,164071670
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,17.90,06/09/2014,Cash or cash equivalent,164071620
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,10.80,06/09/2014,Cash or cash equivalent,164071622
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,26.85,06/09/2014,Cash or cash equivalent,164071628
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,1706.25,06/23/2014,Cash or cash equivalent,164071642
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,95.00,07/01/2014,Cash or cash equivalent,164071646
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,125.00,05/01/2014,Cash or cash equivalent,164071602
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,1375.00,10/23/2014,Cash or cash equivalent,164071664
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,5.00,10/28/2014,Cash or cash equivalent,164071666
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,11/17/2014,Cash or cash equivalent,164079558
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,12/16/2014,Cash or cash equivalent,164079586
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,12/16/2014,Cash or cash equivalent,164079592
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,180.55,10/10/2014,Cash or cash equivalent,164079544
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,578.20,10/10/2014,Cash or cash equivalent,164079546
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,12/16/2014,Cash or cash equivalent,164079588
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,12/16/2014,Cash or cash equivalent,164079590
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,8.37,10/28/2014,Cash or cash equivalent,164071672
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,95.00,11/01/2014,Cash or cash equivalent,164071674
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,125.00,11/01/2014,Cash or cash equivalent,164071676
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,10.80,06/09/2014,Cash or cash equivalent,164071626
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,690.63,06/17/2014,Cash or cash equivalent,164071638
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,700.00,06/23/2014,Cash or cash equivalent,164071640
Covered Recipient Teaching Hospital,1751,MERCY MEDICAL CENTER-DES MOINES,,,,,1111 6th  Avenue,,Des Moines,50314,,,"Vascular Dynamics, Inc.",100000011037,"Vascular Dynamics, Inc.",CA,2250.00,04/02/2014,Cash or cash equivalent,114486378
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Shire North American Group Inc,100000061292,Shire North American Group Inc,MA,1500.00,04/30/2014,Cash or cash equivalent,136101688
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,17.90,06/09/2014,Cash or cash equivalent,164071618
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,,Ames,50010,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/15/2014,Cash or cash equivalent,164080680
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,973.75,04/15/2014,Cash or cash equivalent,164071596
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,,Ames,50010,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/15/2014,Cash or cash equivalent,164080672
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,,Ames,50010,,,Incyte Corporation,100000000263,Incyte Corporation,DE,37.95,11/15/2014,Cash or cash equivalent,164080678
Non-covered Recipient Entity,,,,,,,202 10th St Se,,Cedar Rapids,52403,,,Incyte Corporation,100000000263,Incyte Corporation,DE,234.68,12/05/2014,Cash or cash equivalent,164083764
Non-covered Recipient Entity,,,,,,,230 Nebraska St,,Sioux City,51101,,,Incyte Corporation,100000000263,Incyte Corporation,DE,4500.00,12/11/2014,Cash or cash equivalent,164087150
Non-covered Recipient Entity,,,,,,,2024 NW 92nd Ct,8,Clive,50325,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,58311.21,01/25/2014,Cash or cash equivalent,157766578
Non-covered Recipient Entity,,,,,,,2600 Grand Avenueneue,Suite 400,Des Moines,50312,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,420.25,01/13/2014,Cash or cash equivalent,157766720
Covered Recipient Teaching Hospital,1759,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,BOSTON SCIENTIFIC CORPORATION,100000005674,Boston Scientific Corporation,MA,500.00,04/21/2014,Cash or cash equivalent,131472464
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,32174.75,01/17/2014,Cash or cash equivalent,157765298
Covered Recipient Teaching Hospital,1759,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,BOSTON SCIENTIFIC CORPORATION,100000005674,Boston Scientific Corporation,MA,3061.25,02/03/2014,Cash or cash equivalent,131472466
Covered Recipient Teaching Hospital,1751,MERCY MEDICAL CENTER-DES MOINES,,,,,1111 6th Avenue,,Des Moines,50314,,,"Vascular Dynamics, Inc.",100000011037,"Vascular Dynamics, Inc.",CA,5750.00,12/18/2014,Cash or cash equivalent,114486410
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,3900.00,04/11/2014,Cash or cash equivalent,157765286
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,3500.00,04/11/2014,Cash or cash equivalent,157765290
Non-covered Recipient Entity,,,,,,,DBA JONES EYE CLINIC,4405 HAMILTON BLVD,SIOUX CITY,51104,,,Alcon Research Ltd,100000000218,Alcon Research Ltd,TX,224.00,01/30/2014,Cash or cash equivalent,167811649
Non-covered Recipient Entity,,,,,,,DBA JONES EYE CLINIC,4405 HAMILTON BLVD,SIOUX CITY,51104,,,Alcon Research Ltd,100000000218,Alcon Research Ltd,TX,577.00,02/20/2014,Cash or cash equivalent,167811672
Non-covered Recipient Entity,,,,,,,DBA JONES EYE CLINIC,4405 HAMILTON BLVD,SIOUX CITY,51104,,,Alcon Research Ltd,100000000218,Alcon Research Ltd,TX,577.00,02/27/2014,Cash or cash equivalent,167811686
Non-covered Recipient Entity,,,,,,,DBA JONES EYE CLINIC,4405 HAMILTON BLVD,SIOUX CITY,51104,,,Alcon Research Ltd,100000000218,Alcon Research Ltd,TX,224.00,02/06/2014,Cash or cash equivalent,167811666
Non-covered Recipient Entity,,,,,,,DBA JONES EYE CLINIC,4405 HAMILTON BLVD,SIOUX CITY,51104,,,Alcon Research Ltd,100000000218,Alcon Research Ltd,TX,951.00,02/20/2014,Cash or cash equivalent,167811676
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,8.95,06/09/2014,Cash or cash equivalent,164071608
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,13821.30,06/26/2014,Cash or cash equivalent,164071644
Non-covered Recipient Entity,,,,,,,1215 Duff Ave,,Ames,50010,,,Incyte Corporation,100000000263,Incyte Corporation,DE,39.48,11/15/2014,Cash or cash equivalent,164080682
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,12464.11,10/02/2014,Cash or cash equivalent,164071662
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,26.85,03/04/2014,Cash or cash equivalent,164071588
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,16.20,06/09/2014,Cash or cash equivalent,164071632
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,37.95,12/16/2014,Cash or cash equivalent,164079594
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,63.25,12/16/2014,Cash or cash equivalent,164079596
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,114.27,10/10/2014,Cash or cash equivalent,164079540
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,12/16/2014,Cash or cash equivalent,164079600
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/17/2014,Cash or cash equivalent,164079562
Non-covered Recipient Entity,,,,,,,300 E Locust St,,Des Moines,50309,,,Incyte Corporation,100000000263,Incyte Corporation,DE,23.80,11/17/2014,Cash or cash equivalent,164079564
Covered Recipient Teaching Hospital,1753,IOWA METHODIST MEDICAL CENTER,,,,,1200 Pleasant St,,Des Moines,50309,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,6000.00,06/19/2014,Cash or cash equivalent,157765282
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,11123.47,05/16/2014,Cash or cash equivalent,157765294
Non-covered Recipient Entity,,,,,,,5950 University Avenue,,West Des Moines,50266,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,19697.90,02/06/2014,Cash or cash equivalent,157767816
Non-covered Recipient Entity,,,,,,,1215 Pleasant Street,,Des Moines,50309,,,"Salix Pharmaceuticals, Ltd",100000010796,"Salix Pharmaceuticals, Ltd",NC,4977.81,08/01/2014,Cash or cash equivalent,157765818
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Incyte Corporation,100000000263,Incyte Corporation,DE,125.00,02/01/2014,Cash or cash equivalent,164071580
